3.679999999999999938e-01;1.001683818036137527e-02;-1.586510230632468335e-02;-2.728629878344527810e+02;-2.914116361762029328e+02
3.699999999999999956e-01;8.183891768660678939e-03;-1.561040311646883991e-02;-2.791589655109928003e+02;-2.853349831459194661e+02
3.719999999999999973e-01;9.715714689040666832e-03;-1.545661171219396036e-02;-2.853190924445606242e+02;-2.794553919243575137e+02
3.739999999999999991e-01;8.343172504728430319e-03;-1.467033379425094521e-02;-2.912365648050994196e+02;-2.732121945781061640e+02
3.760000000000000009e-01;9.183890088025949486e-03;-1.528631907727990256e-02;-2.971590904697468432e+02;-2.668959932795718260e+02
3.780000000000000027e-01;8.324326337675738013e-03;-1.469341385568219936e-02;-3.029125207889022136e+02;-2.605722960221244762e+02
3.800000000000000044e-01;9.514285764072339183e-03;-1.569304868590883778e-02;-3.083618178636676248e+02;-2.541368516391613070e+02
3.820000000000000062e-01;8.799318578440329039e-03;-1.538081026260375815e-02;-3.137030337284381858e+02;-2.471646068390652431e+02
3.840000000000000080e-01;9.266148102877607567e-03;-1.555302851468125594e-02;-3.189877638717297259e+02;-2.404097372387697646e+02
3.860000000000000098e-01;9.165602775161076077e-03;-1.528815286136774379e-02;-3.240586121884473414e+02;-2.335890626418473346e+02
3.880000000000000115e-01;9.837475593224702039e-03;-1.538340269998455558e-02;-3.291037974096975631e+02;-2.267032997908800098e+02
3.900000000000000133e-01;8.567920441081516500e-03;-1.514574468829920154e-02;-3.340159574033421563e+02;-2.195612619510746413e+02
3.920000000000000151e-01;8.672202837175209747e-03;-1.436148802297676844e-02;-3.387535655969755908e+02;-2.121634157958324920e+02
3.940000000000000169e-01;9.036891307815346150e-03;-1.542285409717384856e-02;-3.429662456384448319e+02;-2.047263663750738090e+02
3.960000000000000187e-01;8.174090795035962587e-03;-1.510597028468887645e-02;-3.475430856639287072e+02;-1.974760115340974096e+02
3.980000000000000204e-01;9.553850569098605930e-03;-1.589052668019130116e-02;-3.516223215588634616e+02;-1.899689858567352303e+02
4.000000000000000222e-01;9.170822740417772581e-03;-1.531823667495133511e-02;-3.557398977491316145e+02;-1.823562859612534055e+02
4.020000000000000240e-01;8.281280132115409129e-03;-1.515635455662063535e-02;-3.594654650629163939e+02;-1.745817411798223020e+02
4.040000000000000258e-01;9.188332348289996246e-03;-1.539202819592111991e-02;-3.633209050996650831e+02;-1.670161278504980942e+02
4.060000000000000275e-01;8.182233399992099032e-03;-1.481308395589814308e-02;-3.667522049424893567e+02;-1.591171798752228312e+02
4.080000000000000293e-01;9.261836865709608888e-03;-1.504251705632847144e-02;-3.701264660991606661e+02;-1.510863322090913528e+02
4.100000000000000311e-01;8.293633562763138081e-03;-1.520837197948244832e-02;-3.733302668271401217e+02;-1.432595493668533777e+02
4.120000000000000329e-01;8.005775127057003504e-03;-1.528610837049266744e-02;-3.762377086762730869e+02;-1.351682686623919381e+02
4.140000000000000346e-01;8.296626791204407200e-03;-1.515075169903527808e-02;-3.789536128649546640e+02;-1.268462080049609142e+02
4.160000000000000364e-01;8.857090025891236826e-03;-1.551110247903989860e-02;-3.815655944818800549e+02;-1.187458516328017879e+02
4.179999999999999827e-01;8.361415798148790629e-03;-1.574600836047588409e-02;-3.840945236623580854e+02;-1.105935227125914508e+02
4.199999999999999845e-01;8.356584732065110155e-03;-1.562504391659462130e-02;-3.864308372659473321e+02;-1.021406771087119552e+02
4.219999999999999862e-01;8.603670417944388193e-03;-1.531400555759342141e-02;-3.885909751534533143e+02;-9.376663613821511944e+01
4.239999999999999880e-01;8.381097927676528156e-03;-1.498969813152107276e-02;-3.905240475346807898e+02;-8.532278511810666544e+01
4.259999999999999898e-01;8.694523181691959229e-03;-1.548581167413175773e-02;-3.920806534135203378e+02;-7.682956816372549724e+01
4.279999999999999916e-01;8.342051979052149749e-03;-1.560773780559063587e-02;-3.935237396105650305e+02;-6.824945931500307950e+01
4.299999999999999933e-01;8.462163987199008280e-03;-1.476881592580278277e-02;-3.949613864613537544e+02;-5.975106358149811570e+01
4.319999999999999951e-01;8.802690544778815976e-03;-1.587653467390000642e-02;-3.963447689362358801e+02;-5.132701895165246242e+01
4.339999999999999969e-01;9.563815465250383174e-03;-1.552996317107626159e-02;-3.973411002434287980e+02;-4.246675510785501473e+01
4.359999999999999987e-01;8.251107694944534790e-03;-1.533948522511678278e-02;-3.980880780320009080e+02;-3.396472617448182518e+01
4.380000000000000004e-01;9.239223053099670027e-03;-1.534363375051019975e-02;-3.986641616180540382e+02;-2.550520968166842550e+01
4.400000000000000022e-01;8.988678829556503297e-03;-1.541614266037045003e-02;-3.992091471747019682e+02;-1.682573478607734074e+01
4.420000000000000040e-01;9.156779979810587139e-03;-1.532836734353447763e-02;-3.994331919550171506e+02;-8.146149992485483438e+00
4.440000000000000058e-01;7.637790380121811835e-03;-1.462442481959076723e-02;-3.996017770668014464e+02;7.779911272530942723e-01
4.460000000000000075e-01;8.175036305723396360e-03;-1.457109402574706392e-02;-3.993733000026912237e+02;9.237511236482585986e+00
4.480000000000000093e-01;8.165536130391132935e-03;-1.453560994949313311e-02;-3.990420320418626261e+02;1.799471390927964976e+01
